2024-04-06 02:25:49,574: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-04-06 02:25:50,511: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-04-06 02:25:50,511: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-06 02:25:50,511: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-04-06 02:25:50,511: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-06 02:25:50,511: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 02:25:50[0m
2024-04-06 02:25:50,511: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:25:50,511: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:25:52,922: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 02:25:52[0m
2024-04-06 02:25:52,922: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-06 02:25:52,922: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-04-06 02:25:52,922: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-04-06 02:25:52,922: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 02:25:52[0m
2024-04-06 02:25:52,922: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:25:52,922: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:25:53,420: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 02:25:53[0m
2024-04-06 02:25:53,420: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-06 02:25:53,420: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-04-06 02:25:53,420: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-04-06 02:25:53,420: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-06 02:25:53,436: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-04-06 02:25:53,436: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-04-06 02:25:53,436: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-06 02:25:53,436: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-04-06 02:25:53,436: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-06 02:25:53,436: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-04-06 02:25:53,436: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-06 02:25:53,436: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 02:25:53[0m
2024-04-06 02:25:53,436: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:25:53,436: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:25:53,971: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 02:25:53[0m
2024-04-06 02:25:53,971: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-06 02:25:53,971: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-04-06 02:25:53,971: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-04-06 02:25:53,971: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 02:25:53[0m
2024-04-06 02:25:53,971: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:25:53,971: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:25:54,542: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 02:25:54[0m
2024-04-06 02:25:54,543: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
