2024-04-06 02:11:34,079: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-04-06 02:11:37,007: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-04-06 02:11:37,022: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-06 02:11:37,058: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-04-06 02:11:37,062: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-06 02:11:37,067: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 02:11:37[0m
2024-04-06 02:11:37,067: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:11:37,090: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:11:42,225: root: INFO: [32mNew market order of | 106.0 SPY buy | with status unprocessed was submitted.[0m
2024-04-06 02:11:42,234: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 02:11:42[0m
2024-04-06 02:11:42,234: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-06 02:11:42,234: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:11:42,234: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:11:42,234: root: INFO: [32mFilled Transaction: buy 106.0 of SPY at 472.16000366 USD per share[0m
2024-04-06 02:11:42,234: root: INFO: market order of | 106.0 SPY buy | with status new was filled
2024-04-06 02:11:42,242: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-06 02:11:42,243: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-04-06 02:11:42,244: root: INFO: Current backtesting datetime 2024-01-03 09:30:00-05:00
2024-04-06 02:11:42,245: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 02:11:42[0m
2024-04-06 02:11:42,245: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:11:42,246: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:11:42,246: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 02:11:42[0m
2024-04-06 02:11:42,246: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-06 02:11:42,246: root: INFO: Current backtesting datetime 2024-01-03 16:00:00-05:00
2024-04-06 02:11:42,248: root: INFO: Current backtesting datetime 2024-01-04 09:30:00-05:00
2024-04-06 02:11:42,249: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 02:11:42[0m
2024-04-06 02:11:42,249: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:11:42,250: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:11:42,250: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 02:11:42[0m
2024-04-06 02:11:42,251: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-06 02:11:42,252: root: INFO: Current backtesting datetime 2024-01-04 16:00:00-05:00
2024-04-06 02:11:42,252: root: INFO: Current backtesting datetime 2024-01-05 09:30:00-05:00
2024-04-06 02:11:42,253: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 02:11:42[0m
2024-04-06 02:11:42,253: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:11:42,253: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:11:42,254: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 02:11:42[0m
2024-04-06 02:11:42,254: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-06 02:11:42,255: root: INFO: Current backtesting datetime 2024-01-05 16:00:00-05:00
2024-04-06 02:11:42,255: root: INFO: Current backtesting datetime 2024-01-06 09:30:00-05:00
2024-04-06 02:11:42,257: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-06 02:11:42,258: root: INFO: Current backtesting datetime 2024-01-06 09:29:00-05:00
2024-04-06 02:11:42,259: root: INFO: Current backtesting datetime 2024-01-06 09:29:00-05:00
2024-04-06 02:11:42,259: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-06 02:11:42,260: root: INFO: Current backtesting datetime 2024-01-08 08:30:00-05:00
2024-04-06 02:11:42,262: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:11:42,262: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:11:42,263: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-06 02:11:42,265: root: INFO: Current backtesting datetime 2024-01-08 09:30:00-05:00
2024-04-06 02:11:42,265: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-06 02:11:42,268: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 02:11:42[0m
2024-04-06 02:11:42,268: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:11:42,269: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:11:42,270: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 02:11:42[0m
2024-04-06 02:11:42,270: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-06 02:11:42,270: root: INFO: Current backtesting datetime 2024-01-08 16:00:00-05:00
2024-04-06 02:11:42,270: root: INFO: Current backtesting datetime 2024-01-09 09:30:00-05:00
2024-04-06 02:11:42,273: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 02:11:42[0m
2024-04-06 02:11:42,273: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:11:42,275: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 02:11:42,275: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 02:11:42[0m
2024-04-06 02:11:42,276: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
