2024-04-06 01:26:49,558: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-04-06 01:26:50,385: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-04-06 01:26:50,385: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-06 01:26:50,385: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-04-06 01:26:50,385: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-06 01:26:50,385: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 01:26:50[0m
2024-04-06 01:26:50,385: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:50,385: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,482: root: INFO: [32mNew market order of | 106.0 SPY buy | with status unprocessed was submitted.[0m
2024-04-06 01:26:51,482: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 01:26:51[0m
2024-04-06 01:26:51,482: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-06 01:26:51,482: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,482: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,482: root: INFO: [32mFilled Transaction: buy 106.0 of SPY at 472.16000366 USD per share[0m
2024-04-06 01:26:51,482: root: INFO: market order of | 106.0 SPY buy | with status new was filled
2024-04-06 01:26:51,482: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-06 01:26:51,482: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-04-06 01:26:51,482: root: INFO: Current backtesting datetime 2024-01-03 09:30:00-05:00
2024-04-06 01:26:51,482: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 01:26:51[0m
2024-04-06 01:26:51,482: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,498: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,498: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 01:26:51[0m
2024-04-06 01:26:51,498: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-06 01:26:51,499: root: INFO: Current backtesting datetime 2024-01-03 16:00:00-05:00
2024-04-06 01:26:51,499: root: INFO: Current backtesting datetime 2024-01-04 09:30:00-05:00
2024-04-06 01:26:51,501: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 01:26:51[0m
2024-04-06 01:26:51,501: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,502: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,502: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 01:26:51[0m
2024-04-06 01:26:51,502: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-06 01:26:51,503: root: INFO: Current backtesting datetime 2024-01-04 16:00:00-05:00
2024-04-06 01:26:51,504: root: INFO: Current backtesting datetime 2024-01-05 09:30:00-05:00
2024-04-06 01:26:51,506: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 01:26:51[0m
2024-04-06 01:26:51,506: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,507: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,507: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 01:26:51[0m
2024-04-06 01:26:51,508: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-06 01:26:51,509: root: INFO: Current backtesting datetime 2024-01-05 16:00:00-05:00
2024-04-06 01:26:51,509: root: INFO: Current backtesting datetime 2024-01-06 09:30:00-05:00
2024-04-06 01:26:51,510: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-06 01:26:51,512: root: INFO: Current backtesting datetime 2024-01-06 09:29:00-05:00
2024-04-06 01:26:51,514: root: INFO: Current backtesting datetime 2024-01-06 09:29:00-05:00
2024-04-06 01:26:51,514: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-06 01:26:51,515: root: INFO: Current backtesting datetime 2024-01-08 08:30:00-05:00
2024-04-06 01:26:51,516: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,518: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,518: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-06 01:26:51,520: root: INFO: Current backtesting datetime 2024-01-08 09:30:00-05:00
2024-04-06 01:26:51,520: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-06 01:26:51,522: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 01:26:51[0m
2024-04-06 01:26:51,522: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,522: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,522: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 01:26:51[0m
2024-04-06 01:26:51,522: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-06 01:26:51,522: root: INFO: Current backtesting datetime 2024-01-08 16:00:00-05:00
2024-04-06 01:26:51,522: root: INFO: Current backtesting datetime 2024-01-09 09:30:00-05:00
2024-04-06 01:26:51,522: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 01:26:51[0m
2024-04-06 01:26:51,522: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,522: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,522: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 01:26:51[0m
2024-04-06 01:26:51,529: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-06 01:26:51,529: root: INFO: Current backtesting datetime 2024-01-09 16:00:00-05:00
2024-04-06 01:26:51,530: root: INFO: Current backtesting datetime 2024-01-10 09:30:00-05:00
2024-04-06 01:26:51,530: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 01:26:51[0m
2024-04-06 01:26:51,530: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,530: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,530: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 01:26:51[0m
2024-04-06 01:26:51,530: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-06 01:26:51,530: root: INFO: Current backtesting datetime 2024-01-10 16:00:00-05:00
2024-04-06 01:26:51,530: root: INFO: Current backtesting datetime 2024-01-11 09:30:00-05:00
2024-04-06 01:26:51,530: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 01:26:51[0m
2024-04-06 01:26:51,530: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,530: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,530: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 01:26:51[0m
2024-04-06 01:26:51,530: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-06 01:26:51,537: root: INFO: Current backtesting datetime 2024-01-11 16:00:00-05:00
2024-04-06 01:26:51,537: root: INFO: Current backtesting datetime 2024-01-12 09:30:00-05:00
2024-04-06 01:26:51,539: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-06 01:26:51[0m
2024-04-06 01:26:51,539: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,539: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,540: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-06 01:26:51[0m
2024-04-06 01:26:51,541: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-06 01:26:51,541: root: INFO: Current backtesting datetime 2024-01-12 16:00:00-05:00
2024-04-06 01:26:51,542: root: INFO: Current backtesting datetime 2024-01-13 09:30:00-05:00
2024-04-06 01:26:51,542: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-06 01:26:51,543: root: INFO: Current backtesting datetime 2024-01-13 09:29:00-05:00
2024-04-06 01:26:51,544: root: INFO: Current backtesting datetime 2024-01-13 09:29:00-05:00
2024-04-06 01:26:51,544: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-06 01:26:51,546: root: INFO: Current backtesting datetime 2024-01-16 08:30:00-05:00
2024-04-06 01:26:51,547: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,547: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-06 01:26:51,548: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-06 01:26:51,549: root: INFO: Current backtesting datetime 2024-01-16 09:30:00-05:00
2024-04-06 01:26:51,549: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
